Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Latitude,Longitude,Month_Year
HFX-11-9N81,E,Luang Prabang,Normal,Female,Health and beauty,87.9947406036243,4,17.59894812072486,1115.233593193357,2021-02-18,12:37,Cash,351.9789624144972,4.761905,17.59894812072486,9.0579446194952,19.889271,102.133453,2021-02-01
LHY-15-X6FY,E,Chiang Mai,Normal,Female,Home and lifestyle,42.7527619124028,4,8.550552382480559,893.0093433296331,2021-02-18,16:27,Credit card,171.0110476496112,4.761905,8.550552382480559,3.630652892756342,18.796143,98.979263,2021-02-01
YEY-08-V2IM,C,Chiang Mai,Member,Male,Electronic accessories,37.70134799931323,7,13.19547179975963,994.752636214389,2021-02-18,13:57,Credit card,263.9094359951926,4.761905,13.19547179975963,7.369842752428633,18.796143,98.979263,2021-02-01
TNF-93-ONDN,B,Vientiane,Member,Male,Electronic accessories,86.28806319868384,8,34.51522527947354,1430.2172721932611,2021-02-18,11:21,Cash,690.3045055894708,4.761905,34.51522527947354,7.6498680434173565,17.974855,102.630867,2021-02-01
DOU-74-BDFY,A,Bangkok,Normal,Male,Health and beauty,88.08796296207998,6,26.426388888624,1288.0798472268857,2021-02-18,17:10,Ewallet,528.5277777724799,4.761905,26.426388888624,5.057374703128083,13.736717,100.523186,2021-02-01
ZRI-34-TYBA,D,Chiang Mai,Normal,Female,Food and beverages,46.59715500607472,2,4.659715500607472,802.5432941238987,2021-02-18,16:24,Credit card,93.19431001214944,4.761905,4.659715500607472,3.9027650902980326,18.796143,98.979263,2021-02-01
QPX-96-53AZ,F,Chiang Mai,Member,Male,Home and lifestyle,66.8761718851026,2,6.687617188510259,870.8669951518164,2021-02-18,11:09,Ewallet,133.7523437702052,4.761905,6.687617188510259,4.383880021633647,18.796143,98.979263,2021-02-01
PRX-72-2XEG,C,Chiang Mai,Member,Female,Health and beauty,14.023924709940689,6,4.207177412982206,816.798872861368,2021-02-18,12:46,Ewallet,84.14354825964412,4.761905,4.207177412982206,9.92260487396922,18.796143,98.979263,2021-02-01
YFC-37-WW8Z,E,Vientiane,Member,Male,Fashion accessories,76.11598363890099,4,15.2231967277802,1037.7732705036065,2021-02-18,11:40,Cash,304.46393455560394,4.761905,15.2231967277802,4.959643388159909,17.974855,102.630867,2021-02-01
TCX-41-21LX,B,Luang Prabang,Member,Female,Home and lifestyle,51.59034304315771,8,20.636137217263084,1177.0259474898994,2021-02-18,10:54,Ewallet,412.7227443452617,4.761905,20.636137217263084,6.578760365470927,19.889271,102.133453,2021-02-01
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,1385.0658024944878,2021-02-18,13:28,Cash,618.38,4.761904762,30.919,6.6,16.8409,96.1735,2021-02-01
YRE-61-CF7X,C,Vientiane,Member,Male,Health and beauty,30.9577590811757,8,12.38310363247028,965.0719934897944,2021-02-18,16:46,Credit card,247.6620726494056,4.761905,12.38310363247028,5.865789231571154,17.974855,102.630867,2021-02-01
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.814,925.7980088172236,2021-02-18,16:28,Ewallet,176.28,4.761904762,8.814,8.4,19.7633,96.0785,2021-02-01
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,778.8096870466629,2021-02-18,14:42,Ewallet,29.52,4.761904762,1.476,4.3,21.9588,96.0891,2021-02-01
597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,13.533,1028.9284175885132,2021-02-18,19:39,Cash,270.66,4.761904762,13.533,6.2,19.7633,96.0785,2021-02-01
278-97-7759,A,Yangon,Member,Female,Electronic accessories,62.48,1,3.124,774.4414220794799,2021-02-18,20:29,Cash,62.48,4.761904762,3.124,4.7,16.8409,96.1735,2021-02-01
354-39-5160,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,949.1247502434228,2021-02-18,15:39,Cash,206.52,4.761904762,10.326,9.8,16.8409,96.1735,2021-02-01
EPP-30-97YD,C,Vientiane,Normal,Female,Electronic accessories,95.5880591179384,2,9.55880591179384,968.7494947826596,2021-02-18,12:54,Credit card,191.1761182358768,4.761905,9.55880591179384,9.101241561637032,17.974855,102.630867,2021-02-01
JRB-86-X0T9,D,Bangkok,Member,Female,Home and lifestyle,92.96683064073189,4,18.59336612814637,1110.2303184694897,2021-02-18,13:47,Ewallet,371.8673225629275,4.761905,18.59336612814637,6.475446578348159,13.736717,100.523186,2021-02-01
SBK-26-K6B5,E,Chiang Mai,Normal,Female,Home and lifestyle,36.25796517135265,3,5.438694775702898,837.1303124017438,2021-02-19,17:45,Cash,108.77389551405795,4.761905,5.438694775702898,8.637987806084615,18.796143,98.979263,2021-02-01
TMA-95-AJS1,D,Bangkok,Member,Male,Home and lifestyle,26.935443626151148,3,4.040316543922673,809.1542734891399,2021-02-19,13:21,Ewallet,80.80633087845345,4.761905,4.040316543922673,1.3621677257654228,13.736717,100.523186,2021-02-01
MJW-73-PC0S,D,Vientiane,Member,Female,Health and beauty,35.385422579610264,4,7.077084515922053,872.8101349520871,2021-02-19,13:49,Credit card,141.54169031844106,4.761905,7.077084515922053,3.47697931094277,17.974855,102.630867,2021-02-01
VHS-97-KRCZ,A,Vientiane,Normal,Male,Home and lifestyle,56.98210758979138,2,5.698210758979139,833.9088516381169,2021-02-19,18:51,Credit card,113.96421517958277,4.761905,5.698210758979139,5.022047440509185,17.974855,102.630867,2021-02-01
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,1217.3011342603313,2021-02-19,19:29,Credit card,448.56,4.761904762,22.428,7.3,21.9588,96.0891,2021-02-01
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,1408.071832456316,2021-02-19,19:38,Credit card,626.22,4.761904762,31.311,7.8,16.8409,96.1735,2021-02-01
TSH-69-G44C,C,Chiang Mai,Normal,Female,Electronic accessories,67.51292477920276,6,20.25387743376083,1165.5979070788962,2021-02-19,18:20,Cash,405.0775486752166,4.761905,20.25387743376083,6.341151002066526,18.796143,98.979263,2021-02-01
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,1342.0753046908162,2021-02-19,11:33,Ewallet,575.12,4.761904762,28.756,5.5,19.7633,96.0785,2021-02-01
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,933.6776419761724,2021-02-19,19:24,Cash,174.4,4.761904762,8.72,8.3,19.7633,96.0785,2021-02-01
XPL-74-BMIV,F,Bangkok,Normal,Male,Health and beauty,39.93066571663164,4,7.986133143326327,928.4975775849892,2021-02-19,17:41,Ewallet,159.72266286652655,4.761905,7.986133143326327,2.7054547195586744,13.736717,100.523186,2021-02-01
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,902.7635512459829,2021-02-19,16:23,Cash,164.96,4.761904762,8.248,7.1,19.7633,96.0785,2021-02-01
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,1658.400956774877,2021-02-19,15:07,Cash,887.94,4.761904762,44.397,8.4,16.8409,96.1735,2021-02-01
OJH-06-OPEI,C,Vientiane,Member,Male,Home and lifestyle,43.98939197985891,4,8.797878395971782,929.721857844108,2021-02-19,15:11,Ewallet,175.95756791943563,4.761905,8.797878395971782,5.199055346289357,17.974855,102.630867,2021-02-01
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,998.6836087253196,2021-02-19,14:53,Credit card,253.95,4.761904762,12.6975,5.3,16.8409,96.1735,2021-02-01
TPU-69-IML1,C,Chiang Mai,Member,Male,Electronic accessories,34.11955221072484,6,10.235865663217451,987.1404796876456,2021-02-19,11:56,Ewallet,204.71731326434903,4.761905,10.235865663217451,9.950298199368603,18.796143,98.979263,2021-02-01
HGE-75-AOI1,B,Bangkok,Normal,Male,Health and beauty,51.80802261922874,4,10.361604523845749,947.8607353732758,2021-02-19,18:19,Ewallet,207.2320904769149,4.761905,10.361604523845749,9.69296511649008,13.736717,100.523186,2021-02-01
BZN-23-G98Z,E,Luang Prabang,Member,Male,Food and beverages,30.61012831327309,1,1.5305064156636548,769.7491770140816,2021-02-19,18:22,Credit card,30.61012831327309,4.761905,1.5305064156636548,2.439361347187053,19.889271,102.133453,2021-02-01
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,931.0208816833018,2021-02-19,10:12,Ewallet,196.96,4.761904762,9.848,9.2,16.8409,96.1735,2021-02-01
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,1468.5872894242173,2021-02-19,15:14,Ewallet,698.67,4.761904762,34.9335,7.2,19.7633,96.0785,2021-02-01
LFT-52-K41L,D,Vientiane,Member,Male,Food and beverages,44.56426444817719,1,2.22821322240886,782.30608156927,2021-02-20,13:27,Cash,44.56426444817719,4.761905,2.22821322240886,9.185999821978072,17.974855,102.630867,2021-02-01
KGM-38-5RJF,E,Bangkok,Normal,Male,Home and lifestyle,34.76566242123249,7,12.167981847431372,983.3031428922352,2021-02-20,11:03,Ewallet,243.35963694862744,4.761905,12.167981847431372,8.101097587493474,13.736717,100.523186,2021-02-01
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,874.8475382915096,2021-02-20,13:06,Ewallet,173.22,4.761904762,8.661,7.7,21.9588,96.0891,2021-02-01
OMM-06-8JYH,F,Luang Prabang,Normal,Female,Home and lifestyle,11.243998368774522,5,2.8109995921936304,819.5226592013852,2021-02-20,12:35,Ewallet,56.219991843872606,4.761905,2.8109995921936304,8.292235999816153,19.889271,102.133453,2021-02-01
QUX-74-AAVQ,B,Luang Prabang,Normal,Male,Home and lifestyle,40.975469485103744,8,16.3901877940415,1087.8527039334697,2021-02-20,14:58,Cash,327.80375588082995,4.761905,16.3901877940415,1.5940570223050117,19.889271,102.133453,2021-02-01
782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,1228.2996786363424,2021-02-20,15:55,Credit card,461.45,4.761904762,23.0725,9.0,16.8409,96.1735,2021-02-01
725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,1083.54220485329,2021-02-20,16:49,Credit card,323.2,4.761904762,16.16,10.0,16.8409,96.1735,2021-02-01
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,982.3523221643512,2021-02-20,18:43,Cash,241.2,4.761904762,12.06,5.8,21.9588,96.0891,2021-02-01
692-92-5582,B,Mandalay,Member,Female,Food and beverages,54.84,3,8.226,913.0609966005889,2021-02-20,13:27,Credit card,164.52,4.761904762,8.226,5.9,21.9588,96.0891,2021-02-01
548-46-9322,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,1177.0954679987335,2021-02-20,15:24,Credit card,399.0,4.761904762,19.95,5.9,21.9588,96.0891,2021-02-01
498-41-1961,B,Mandalay,Normal,Male,Health and beauty,66.68,5,16.67,1074.668074549263,2021-02-20,18:01,Cash,333.4,4.761904762,16.67,7.6,21.9588,96.0891,2021-02-01
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,1068.2664994486036,2021-02-20,15:18,Credit card,319.9,4.761904762,15.995,9.9,21.9588,96.0891,2021-02-01
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,840.0714440275856,2021-02-20,15:29,Ewallet,75.38,4.761904762,3.769,9.5,16.8409,96.1735,2021-02-01
PLN-72-NWDK,A,Bangkok,Member,Female,Fashion accessories,29.01292577295236,6,8.70387773188571,961.3742286735288,2021-02-20,14:51,Credit card,174.07755463771417,4.761905,8.70387773188571,1.2736261097078423,13.736717,100.523186,2021-02-01
SIS-92-MT8H,B,Vientiane,Normal,Female,Fashion accessories,18.26499770696444,9,8.219248968133996,944.2114238621398,2021-02-20,18:06,Ewallet,164.38497936267993,4.761905,8.219248968133996,2.182740356271359,17.974855,102.630867,2021-02-01
JJM-78-7LT0,C,Vientiane,Member,Female,Sports and travel,29.73391314333221,4,5.946782628666441,876.6283590517975,2021-02-20,13:41,Cash,118.93565257332882,4.761905,5.946782628666441,8.10029739172693,17.974855,102.630867,2021-02-01
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,854.693472773486,2021-02-20,13:24,Ewallet,86.27,4.761904762,4.3135,7.0,19.7633,96.0785,2021-02-01
PHQ-06-R5FI,E,Vientiane,Normal,Female,Sports and travel,73.63304992304529,9,33.134872465370385,1466.799550937489,2021-02-20,14:09,Ewallet,662.6974493074076,4.761905,33.134872465370385,9.786816100995756,17.974855,102.630867,2021-02-01
GIF-56-VNS7,C,Bangkok,Normal,Female,Food and beverages,96.67367044620605,7,33.83578465617212,1463.003617248661,2021-02-20,15:48,Cash,676.7156931234423,4.761905,33.83578465617212,9.204338562017004,13.736717,100.523186,2021-02-01
NFX-27-M9ZL,D,Chiang Mai,Normal,Female,Health and beauty,33.42548774485211,2,3.342548774485212,816.9905881482052,2021-02-21,18:37,Ewallet,66.85097548970423,4.761905,3.342548774485212,1.9858294447963407,18.796143,98.979263,2021-02-01
TQI-50-UEK9,B,Vientiane,Normal,Male,Fashion accessories,61.87958727785088,1,3.093979363892544,795.6403300824306,2021-02-21,15:58,Credit card,61.87958727785088,4.761905,3.093979363892544,5.424748445026448,17.974855,102.630867,2021-02-01
HAF-26-NTRJ,F,Vientiane,Normal,Female,Fashion accessories,47.65905640695654,3,7.14885846104348,924.6670198876632,2021-02-21,14:25,Cash,142.9771692208696,4.761905,7.14885846104348,1.266756248584338,17.974855,102.630867,2021-02-01
UGW-62-DUQ8,A,Chiang Mai,Normal,Female,Fashion accessories,97.31480180716773,5,24.32870045179193,1286.299346342568,2021-02-21,18:41,Cash,486.5740090358386,4.761905,24.32870045179193,2.4833969469120363,18.796143,98.979263,2021-02-01
EMH-30-NUF4,E,Chiang Mai,Normal,Male,Fashion accessories,81.25460934071755,5,20.313652335179388,1198.9047269560142,2021-02-21,14:17,Credit card,406.2730467035877,4.761905,20.313652335179388,8.942438146772318,18.796143,98.979263,2021-02-01
BMI-37-XG6H,A,Bangkok,Member,Male,Food and beverages,98.7726611527193,4,19.75453223054386,1189.7950588346528,2021-02-21,14:13,Ewallet,395.0906446108772,4.761905,19.75453223054386,6.616525984996138,13.736717,100.523186,2021-02-01
CVW-94-3UK0,D,Vientiane,Member,Male,Health and beauty,51.43841401299413,3,7.715762101949119,949.6600251363436,2021-02-21,10:58,Ewallet,154.31524203898238,4.761905,7.715762101949119,7.363443744306895,17.974855,102.630867,2021-02-01
VWU-51-3RAO,F,Chiang Mai,Normal,Female,Home and lifestyle,58.2245055504498,3,8.733675832567469,923.9202877001568,2021-02-21,18:06,Cash,174.6735166513494,4.761905,8.733675832567469,4.320731885819836,18.796143,98.979263,2021-02-01
RDQ-81-7C7I,C,Chiang Mai,Normal,Female,Food and beverages,94.99168751245752,2,9.499168751245753,970.8873923968064,2021-02-21,14:50,Cash,189.98337502491503,4.761905,9.499168751245753,3.6482536727961503,18.796143,98.979263,2021-02-01
NUF-99-0442,F,Bangkok,Member,Male,Home and lifestyle,25.58035233359604,6,7.674105700078812,887.0649612591992,2021-02-21,17:52,Credit card,153.48211400157624,4.761905,7.674105700078812,6.281918126170831,13.736717,100.523186,2021-02-01
269-04-5750,B,Mandalay,Member,Male,Fashion accessories,73.82,4,14.764,1049.7021649544024,2021-02-21,18:31,Cash,295.28,4.761904762,14.764,6.7,21.9588,96.0891,2021-02-01
HEF-16-59OU,E,Bangkok,Member,Female,Electronic accessories,39.16251600704632,8,15.665006402818529,1082.1042175341895,2021-02-21,11:21,Credit card,313.30012805637057,4.761905,15.665006402818529,8.457956240089775,13.736717,100.523186,2021-02-01
279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.627,822.910371453162,2021-02-21,12:38,Cash,12.54,4.761904762,0.627,8.2,19.7633,96.0785,2021-02-01
319-74-2561,A,Yangon,Member,Female,Electronic accessories,94.64,3,14.196,1005.739186622042,2021-02-21,16:55,Cash,283.92,4.761904762,14.196,5.5,16.8409,96.1735,2021-02-01
SZR-04-LOOZ,D,Luang Prabang,Normal,Female,Electronic accessories,15.929842538370954,8,6.371937015348382,899.1146115951567,2021-02-21,16:52,Cash,127.43874030696765,4.761905,6.371937015348382,5.353332474836556,19.889271,102.133453,2021-02-01
SOY-85-XLL3,A,Luang Prabang,Normal,Female,Health and beauty,26.34197575446904,7,9.21969151406416,956.610507634144,2021-02-21,13:46,Credit card,184.3938302812832,4.761905,9.21969151406416,3.3294727906235244,19.889271,102.133453,2021-02-01
FFO-58-FUE3,D,Luang Prabang,Member,Male,Sports and travel,90.71461403566364,7,31.750114912482275,1457.899691356404,2021-02-21,10:10,Credit card,635.0022982496455,4.761905,31.750114912482275,4.41869165886207,19.889271,102.133453,2021-02-01
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,896.4711993919894,2021-02-21,12:40,Ewallet,119.73,4.761904762,5.9865,9.3,21.9588,96.0891,2021-02-01
YEA-08-B8X8,D,Bangkok,Member,Female,Home and lifestyle,39.29194902219781,5,9.822987255549451,974.0596863092078,2021-02-21,16:31,Cash,196.45974511098905,4.761905,9.822987255549451,7.858089464298955,13.736717,100.523186,2021-02-01
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,1203.255604327754,2021-02-21,10:26,Cash,418.3,4.761904762,20.915,7.2,19.7633,96.0785,2021-02-01
FXA-05-W02A,E,Chiang Mai,Normal,Female,Fashion accessories,68.809007732302,5,17.2022519330755,1143.283947257779,2021-02-21,18:40,Credit card,344.04503866151003,4.761905,17.2022519330755,3.932360911951149,18.796143,98.979263,2021-02-01
SWQ-49-ZWS2,A,Chiang Mai,Normal,Female,Home and lifestyle,45.650976854648746,4,9.13019537092975,960.6794329755724,2021-02-21,10:21,Cash,182.60390741859496,4.761905,9.13019537092975,7.421743294341375,18.796143,98.979263,2021-02-01
RCK-21-M3CT,E,Luang Prabang,Member,Female,Food and beverages,50.4532142807424,2,5.04532142807424,897.1439431333372,2021-02-21,14:11,Cash,100.9064285614848,4.761905,5.04532142807424,5.38430826502728,19.889271,102.133453,2021-02-01
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,969.292403048922,2021-02-21,11:39,Cash,197.6,4.761904762,9.88,7.7,19.7633,96.0785,2021-02-01
CRH-40-PBV8,C,Bangkok,Normal,Female,Health and beauty,66.83981368977618,4,13.367962737955237,1006.9573800033692,2021-02-22,13:54,Cash,267.3592547591047,4.761905,13.367962737955237,3.293207420293572,13.736717,100.523186,2021-02-01
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,763.329498075545,2021-02-22,12:10,Credit card,25.46,4.761904762,1.273,5.2,19.7633,96.0785,2021-02-01
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,998.0422652443252,2021-02-22,11:26,Ewallet,206.91,4.761904762,10.3455,8.7,21.9588,96.0891,2021-02-01
ZHM-15-SBAI,E,Chiang Mai,Member,Male,Health and beauty,28.001463513924385,4,5.600292702784877,890.3488092770988,2021-02-22,14:19,Ewallet,112.00585405569754,4.761905,5.600292702784877,2.9798694562430006,18.796143,98.979263,2021-02-01
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,1017.1046980440002,2021-02-22,15:15,Cash,244.9,4.761904762,12.245,8.1,16.8409,96.1735,2021-02-01
PAU-94-SF6J,D,Bangkok,Member,Male,Electronic accessories,65.57067837498846,9,29.50680526874481,1413.793267001292,2021-02-22,13:58,Credit card,590.1361053748961,4.761905,29.50680526874481,8.952433701067777,13.736717,100.523186,2021-02-01
LDF-69-2SGZ,F,Vientiane,Normal,Male,Health and beauty,18.619109757966427,8,7.447643903186571,931.323525319349,2021-02-22,18:57,Ewallet,148.95287806373142,4.761905,7.447643903186571,1.6843065697777104,17.974855,102.630867,2021-02-01
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,841.7108194480566,2021-02-22,18:19,Credit card,47.44,4.761904762,2.372,6.8,21.9588,96.0891,2021-02-01
TJZ-80-M51L,F,Chiang Mai,Member,Male,Sports and travel,69.55486051534555,9,31.2996872319055,1422.6587780488014,2021-02-22,14:34,Credit card,625.99374463811,4.761905,31.2996872319055,2.4337966197251344,18.796143,98.979263,2021-02-01
PQZ-58-V5GY,F,Luang Prabang,Member,Male,Sports and travel,74.06117559086053,7,25.921411456801184,1339.4484465188348,2021-02-22,14:42,Credit card,518.4282291360237,4.761905,25.921411456801184,2.151623476974726,19.889271,102.133453,2021-02-01
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,970.9637343789587,2021-02-22,12:30,Ewallet,174.2,4.761904762,8.71,7.0,16.8409,96.1735,2021-02-01
YZT-95-P3AR,A,Vientiane,Member,Female,Electronic accessories,44.31795759568701,2,4.431795759568701,854.7872750465986,2021-02-22,17:19,Ewallet,88.63591519137402,4.761905,4.431795759568701,5.215869464457256,17.974855,102.630867,2021-02-01
FBL-61-ZQ56,E,Bangkok,Member,Male,Health and beauty,89.43838874375535,3,13.415758311563303,1049.8122304464114,2021-02-22,15:33,Cash,268.31516623126606,4.761905,13.415758311563303,5.512966724273976,13.736717,100.523186,2021-02-01
GWC-37-GC75,D,Vientiane,Member,Female,Food and beverages,80.8931694429053,8,32.35726777716212,1440.917022901256,2021-02-22,16:30,Cash,647.1453555432424,4.761905,32.35726777716212,5.633319611637748,17.974855,102.630867,2021-02-01
FPS-84-T2Q5,B,Bangkok,Normal,Female,Health and beauty,73.45154911631398,6,22.0354647348942,1244.5402590198742,2021-02-22,12:29,Ewallet,440.70929469788393,4.761905,22.0354647348942,8.123779640485498,13.736717,100.523186,2021-02-01
KIV-82-B4VG,B,Chiang Mai,Member,Male,Electronic accessories,85.27519542576749,7,29.846318399018624,1388.3160924277086,2021-02-22,18:01,Credit card,596.9263679803724,4.761905,29.846318399018624,4.046623198935915,18.796143,98.979263,2021-02-01
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,1304.6258951179966,2021-02-22,10:49,Cash,488.79,4.761904762,24.4395,8.9,21.9588,96.0891,2021-02-01
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,984.40583778659,2021-02-22,18:35,Ewallet,174.9,4.761904762,8.745,6.6,21.9588,96.0891,2021-02-01
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,843.6764336685171,2021-02-22,15:33,Cash,65.82,4.761904762,3.291,4.1,16.8409,96.1735,2021-02-01
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,1478.3564393596846,2021-02-22,18:17,Ewallet,668.43,4.761904762,33.4215,8.7,19.7633,96.0785,2021-02-01
831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.9375,987.8701208060734,2021-02-22,10:43,Ewallet,198.75,4.761904762,9.9375,9.6,21.9588,96.0891,2021-02-01
HAM-18-AIGR,A,Bangkok,Member,Male,Home and lifestyle,69.17260016724633,7,24.21041005853621,1283.0872158838445,2021-02-22,12:03,Credit card,484.2082011707243,4.761905,24.21041005853621,7.364855318202867,13.736717,100.523186,2021-02-01
VSY-60-K6GR,C,Chiang Mai,Member,Female,Sports and travel,35.512094971990564,5,8.878023742997641,961.2496025768236,2021-02-22,18:09,Cash,177.56047485995282,4.761905,8.878023742997641,8.341764287114033,18.796143,98.979263,2021-02-01
488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,840.2978654105401,2021-02-22,10:36,Credit card,30.41,4.761904762,1.5205,8.4,19.7633,96.0785,2021-02-01
YAN-57-OJO2,B,Chiang Mai,Member,Male,Health and beauty,41.09821753137635,1,2.054910876568817,822.1229709927641,2021-02-22,13:02,Cash,41.09821753137635,4.761905,2.054910876568817,4.864084635696901,18.796143,98.979263,2021-02-01
ENP-92-W7EP,A,Bangkok,Normal,Female,Electronic accessories,46.37729207680126,7,16.23205222688044,1107.1391337040689,2021-02-23,11:26,Credit card,324.6410445376088,4.761905,16.23205222688044,8.8558433031063,13.736717,100.523186,2021-02-01
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,1506.1716499256245,2021-02-23,11:12,Cash,680.31,4.761904762,34.0155,8.0,21.9588,96.0891,2021-02-01
YZS-79-1COQ,B,Luang Prabang,Member,Male,Health and beauty,18.2272939092722,9,8.20228225917249,955.0226782916104,2021-02-23,13:25,Credit card,164.04564518344978,4.761905,8.20228225917249,8.981288790934615,19.889271,102.133453,2021-02-01
PXE-06-J2EZ,F,Luang Prabang,Member,Female,Health and beauty,98.28566176173572,2,9.828566176173572,974.727104609409,2021-02-23,10:11,Cash,196.57132352347145,4.761905,9.828566176173572,9.763833765187124,19.889271,102.133453,2021-02-01
MML-95-NPLU,D,Chiang Mai,Member,Female,Home and lifestyle,94.22883724654896,1,4.711441862327448,881.2140699810745,2021-02-23,15:24,Credit card,94.22883724654896,4.761905,4.711441862327448,4.208303486330492,18.796143,98.979263,2021-02-01
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,1075.9264497998502,2021-02-23,20:00,Ewallet,296.37,4.761904762,14.8185,6.4,21.9588,96.0891,2021-02-01
CSR-77-IDV9,F,Luang Prabang,Normal,Female,Food and beverages,54.83335935111102,7,19.191675772888857,1194.608080201481,2021-02-23,16:00,Ewallet,383.83351545777714,4.761905,19.191675772888857,9.0976698188177,19.889271,102.133453,2021-02-01
787-56-0757,C,Naypyitaw,Member,Female,Food and beverages,80.36,4,16.072,1130.2704037553867,2021-02-23,18:45,Credit card,321.44,4.761904762,16.072,8.3,19.7633,96.0785,2021-02-01
YKQ-86-KN8H,F,Vientiane,Member,Female,Sports and travel,56.35543111820826,4,11.271086223641651,1012.5411956249148,2021-02-23,16:23,Cash,225.42172447283303,4.761905,11.271086223641651,1.3290920011819758,17.974855,102.630867,2021-02-01
YBF-19-6TLK,F,Luang Prabang,Member,Male,Electronic accessories,23.65145635300093,6,7.09543690590028,966.7665903405386,2021-02-23,15:51,Credit card,141.9087381180056,4.761905,7.09543690590028,2.9909679046971056,19.889271,102.133453,2021-02-01
RPX-68-165M,B,Chiang Mai,Member,Female,Fashion accessories,68.67213460596568,9,30.90246057268456,1390.5628666191085,2021-02-23,12:12,Credit card,618.0492114536911,4.761905,30.90246057268456,6.481530245747334,18.796143,98.979263,2021-02-01
CZA-54-FGHW,E,Chiang Mai,Normal,Male,Food and beverages,79.59778031778373,3,11.93966704766756,1033.30286051842,2021-02-23,10:58,Credit card,238.7933409533512,4.761905,11.93966704766756,1.8573585906291032,18.796143,98.979263,2021-02-01
DRA-97-2N04,D,Bangkok,Member,Female,Fashion accessories,96.4185586467826,8,38.56742345871304,1609.664649974537,2021-02-23,17:06,Ewallet,771.3484691742607,4.761905,38.56742345871304,7.420307982076634,13.736717,100.523186,2021-02-01
QXO-06-A8BW,F,Chiang Mai,Member,Male,Fashion accessories,45.246876035843535,1,2.2623438017921766,834.8801148602879,2021-02-23,14:44,Credit card,45.246876035843535,4.761905,2.2623438017921766,7.707050927479655,18.796143,98.979263,2021-02-01
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,844.8843834450366,2021-02-23,20:43,Ewallet,71.88,4.761904762,3.594,6.4,21.9588,96.0891,2021-02-01
SJH-54-MNUM,D,Vientiane,Member,Female,Food and beverages,45.27045288423221,7,15.844658509481276,1119.9537243552502,2021-02-23,11:10,Cash,316.8931701896255,4.761905,15.844658509481276,6.553154862403391,17.974855,102.630867,2021-02-01
